log_id,case_id,sop_id,step_no,step_name,executed_by,timestamp,expected_duration_min,actual_duration_min,deviation_flag,deviation_type,risk_level
1145,LN-2026076,SOP-LU-001,10,Conditional Approval Decision,P.Nair,2026-05-18 09:56:00,15,11,False,None,Medium
1146,LN-2026076,SOP-LU-001,11,Document Stipulation Collection,R.Das,2026-05-18 10:20:00,20,17,False,None,Low
1147,LN-2026076,SOP-LU-001,12,Final Compliance Sign-off,M.Khan,2026-05-18 10:49:00,15,16,False,None,High
1148,LN-2026076,SOP-LU-001,13,Final Approval & Booking,J.Pillai,2026-05-18 11:16:00,10,8,False,None,Medium
1149,LN-2026076,SOP-LU-001,14,Disbursement Instruction,N.Bose,2026-05-18 11:45:00,10,12,False,None,Medium
1150,LN-2026076,SOP-LU-001,15,Post-Disbursement Audit Tagging,N.Bose,2026-05-18 11:59:00,5,4,False,None,Low
1151,LN-2026077,SOP-LU-001,1,Application Intake,V.Reddy,2026-07-01 15:31:00,10,13,False,None,Low
1152,LN-2026077,SOP-LU-001,2,KYC & Identity Verification,K.Menon,2026-07-01 16:07:00,20,22,False,None,High
1153,LN-2026077,SOP-LU-001,3,Credit Bureau Pull,M.Khan,2026-07-01 16:33:00,15,11,False,None,Medium
1154,LN-2026077,SOP-LU-001,4,Income & Employment Verification,S.Iyer,2026-07-01 17:01:00,25,24,False,None,Medium
1155,LN-2026077,SOP-LU-001,5,Debt-to-Income Calculation,P.Nair,2026-07-01 17:29:00,10,10,False,None,Medium
1156,LN-2026077,SOP-LU-001,6,Collateral Valuation,S.Iyer,2026-07-01 18:22:00,45,41,False,None,High
1157,LN-2026077,SOP-LU-001,7,Fraud Risk Screening,M.Khan,2026-07-01 18:50:00,15,10,False,None,High
1158,LN-2026077,SOP-LU-001,8,Automated Credit Scoring,V.Reddy,2026-07-01 18:56:00,5,4,True,Documentation Missing,Medium
1159,LN-2026077,SOP-LU-001,9,Manual Underwriting Review,N.Bose,2026-07-01 19:38:00,30,25,False,None,High
1160,LN-2026077,SOP-LU-001,10,Conditional Approval Decision,M.Khan,2026-07-01 20:10:00,15,17,False,None,Medium
1161,LN-2026077,SOP-LU-001,11,Document Stipulation Collection,T.Sharma,2026-07-01 20:38:00,20,22,False,None,Low
1162,LN-2026077,SOP-LU-001,12,Final Compliance Sign-off,N.Bose,2026-07-01 21:12:00,15,17,False,None,High
1163,LN-2026077,SOP-LU-001,13,Final Approval & Booking,K.Menon,2026-07-01 21:31:00,10,8,False,None,Medium
1164,LN-2026077,SOP-LU-001,14,Disbursement Instruction,T.Sharma,2026-07-01 21:43:00,10,11,True,Order Swapped,Medium
1165,LN-2026078,SOP-LU-001,1,Application Intake,M.Khan,2026-07-08 10:23:00,10,11,False,None,Low
1166,LN-2026078,SOP-LU-001,2,KYC & Identity Verification,T.Sharma,2026-07-08 10:45:00,20,18,False,None,High
1167,LN-2026078,SOP-LU-001,3,Credit Bureau Pull,M.Khan,2026-07-08 11:13:00,15,15,False,None,Medium
1168,LN-2026078,SOP-LU-001,4,Income & Employment Verification,R.Das,2026-07-08 11:57:00,25,25,True,Step Skipped,Medium
1169,LN-2026078,SOP-LU-001,5,Debt-to-Income Calculation,N.Bose,2026-07-08 12:18:00,10,9,False,None,Medium
1170,LN-2026078,SOP-LU-001,6,Collateral Valuation,J.Pillai,2026-07-08 13:27:00,45,50,False,None,High
1171,LN-2026078,SOP-LU-001,7,Fraud Risk Screening,T.Sharma,2026-07-08 13:43:00,15,15,False,None,High
1172,LN-2026078,SOP-LU-001,8,Automated Credit Scoring,J.Pillai,2026-07-08 13:57:00,5,4,False,None,Medium
1173,LN-2026078,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-07-08 14:36:00,30,28,False,None,High
1174,LN-2026078,SOP-LU-001,10,Conditional Approval Decision,A.Rao,2026-07-08 15:02:00,15,13,False,None,Medium
1175,LN-2026078,SOP-LU-001,11,Document Stipulation Collection,R.Das,2026-07-08 15:31:00,20,18,False,None,Low
1176,LN-2026078,SOP-LU-001,12,Final Compliance Sign-off,K.Menon,2026-07-08 16:01:00,15,13,False,None,High
1177,LN-2026078,SOP-LU-001,13,Final Approval & Booking,S.Iyer,2026-07-08 16:20:00,10,10,True,Approval Bypassed,Medium
1178,LN-2026078,SOP-LU-001,14,Disbursement Instruction,T.Sharma,2026-07-08 16:49:00,10,10,False,None,Medium
1179,LN-2026078,SOP-LU-001,15,Post-Disbursement Audit Tagging,P.Nair,2026-07-08 17:00:00,5,4,False,None,Low
1180,LN-2026079,SOP-LU-001,1,Application Intake,V.Reddy,2026-06-12 15:17:00,10,8,True,Approval Bypassed,Low
1181,LN-2026079,SOP-LU-001,2,KYC & Identity Verification,R.Das,2026-06-12 15:48:00,20,17,False,None,High
1182,LN-2026079,SOP-LU-001,3,Credit Bureau Pull,K.Menon,2026-06-12 16:05:00,15,14,True,Approval Bypassed,Medium
1183,LN-2026079,SOP-LU-001,4,Income & Employment Verification,K.Menon,2026-06-12 17:05:00,25,42,True,Extra Manual Step Added,Medium
1184,LN-2026079,SOP-LU-001,5,Debt-to-Income Calculation,S.Iyer,2026-06-12 17:19:00,10,9,False,None,Medium
1185,LN-2026079,SOP-LU-001,6,Collateral Valuation,P.Nair,2026-06-12 18:22:00,45,47,False,None,High
1186,LN-2026079,SOP-LU-001,7,Fraud Risk Screening,N.Bose,2026-06-12 18:46:00,15,15,False,None,High
1187,LN-2026079,SOP-LU-001,8,Automated Credit Scoring,N.Bose,2026-06-12 18:51:00,5,4,False,None,Medium
1188,LN-2026079,SOP-LU-001,9,Manual Underwriting Review,V.Reddy,2026-06-12 19:34:00,30,39,False,None,High
1189,LN-2026079,SOP-LU-001,10,Conditional Approval Decision,M.Khan,2026-06-12 19:53:00,15,17,False,None,Medium
1190,LN-2026079,SOP-LU-001,11,Document Stipulation Collection,S.Iyer,2026-06-12 20:26:00,20,24,False,None,Low
1191,LN-2026079,SOP-LU-001,12,Final Compliance Sign-off,M.Khan,2026-06-12 20:59:00,15,15,False,None,High
1192,LN-2026079,SOP-LU-001,13,Final Approval & Booking,J.Pillai,2026-06-12 21:10:00,10,8,False,None,Medium
1193,LN-2026079,SOP-LU-001,14,Disbursement Instruction,V.Reddy,2026-06-12 21:29:00,10,11,False,None,Medium
1194,LN-2026079,SOP-LU-001,15,Post-Disbursement Audit Tagging,M.Khan,2026-06-12 21:33:00,5,3,False,None,Low
1195,LN-2026080,SOP-LU-001,2,KYC & Identity Verification,K.Menon,2026-05-15 19:33:00,20,23,False,None,High
1196,LN-2026080,SOP-LU-001,3,Credit Bureau Pull,N.Bose,2026-05-15 20:01:00,15,16,False,None,Medium
1197,LN-2026080,SOP-LU-001,4,Income & Employment Verification,T.Sharma,2026-05-15 20:40:00,25,26,False,None,Medium
1198,LN-2026080,SOP-LU-001,5,Debt-to-Income Calculation,K.Menon,2026-05-15 20:54:00,10,9,False,None,Medium
1199,LN-2026080,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-05-15 21:43:00,45,46,False,None,High
1200,LN-2026080,SOP-LU-001,7,Fraud Risk Screening,T.Sharma,2026-05-15 22:01:00,15,15,False,None,High
1201,LN-2026080,SOP-LU-001,8,Automated Credit Scoring,J.Pillai,2026-05-15 22:17:00,5,5,False,None,Medium
1202,LN-2026080,SOP-LU-001,9,Manual Underwriting Review,K.Menon,2026-05-15 22:40:00,30,19,False,None,High
1203,LN-2026080,SOP-LU-001,10,Conditional Approval Decision,V.Reddy,2026-05-15 22:55:00,15,14,False,None,Medium
1204,LN-2026080,SOP-LU-001,11,Document Stipulation Collection,R.Das,2026-05-15 23:29:00,20,18,False,None,Low
1205,LN-2026080,SOP-LU-001,12,Final Compliance Sign-off,J.Pillai,2026-05-15 23:56:00,15,15,False,None,High
1206,LN-2026080,SOP-LU-001,13,Final Approval & Booking,T.Sharma,2026-05-16 00:18:00,10,12,True,Order Swapped,Medium
1207,LN-2026080,SOP-LU-001,14,Disbursement Instruction,K.Menon,2026-05-16 00:37:00,10,13,True,Extra Manual Step Added,Medium
1208,LN-2026080,SOP-LU-001,15,Post-Disbursement Audit Tagging,S.Iyer,2026-05-16 00:49:00,5,5,False,None,Low
1209,LN-2026081,SOP-LU-001,1,Application Intake,M.Khan,2026-07-13 07:36:00,10,24,True,Duration Overrun,Low
1210,LN-2026081,SOP-LU-001,2,KYC & Identity Verification,N.Bose,2026-07-13 08:09:00,20,17,False,None,High
1211,LN-2026081,SOP-LU-001,3,Credit Bureau Pull,S.Iyer,2026-07-13 08:41:00,15,19,False,None,Medium
1212,LN-2026081,SOP-LU-001,4,Income & Employment Verification,V.Reddy,2026-07-13 09:15:00,25,27,False,None,Medium
1213,LN-2026081,SOP-LU-001,5,Debt-to-Income Calculation,S.Iyer,2026-07-13 09:36:00,10,10,False,None,Medium
1214,LN-2026081,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-07-13 10:34:00,45,50,False,None,High
1215,LN-2026081,SOP-LU-001,7,Fraud Risk Screening,T.Sharma,2026-07-13 10:58:00,15,16,False,None,High
1216,LN-2026081,SOP-LU-001,8,Automated Credit Scoring,V.Reddy,2026-07-13 11:16:00,5,5,False,None,Medium
1217,LN-2026081,SOP-LU-001,9,Manual Underwriting Review,M.Khan,2026-07-13 11:41:00,30,22,True,Tool Substitution,High
1218,LN-2026081,SOP-LU-001,10,Conditional Approval Decision,N.Bose,2026-07-13 12:03:00,15,13,False,None,Medium
1219,LN-2026081,SOP-LU-001,11,Document Stipulation Collection,M.Khan,2026-07-13 12:36:00,20,20,False,None,Low
1220,LN-2026081,SOP-LU-001,12,Final Compliance Sign-off,M.Khan,2026-07-13 13:07:00,15,16,False,None,High
1221,LN-2026081,SOP-LU-001,13,Final Approval & Booking,V.Reddy,2026-07-13 13:21:00,10,10,False,None,Medium
1222,LN-2026081,SOP-LU-001,14,Disbursement Instruction,K.Menon,2026-07-13 13:38:00,10,9,False,None,Medium
1223,LN-2026081,SOP-LU-001,15,Post-Disbursement Audit Tagging,P.Nair,2026-07-13 13:58:00,5,5,False,None,Low
1224,LN-2026082,SOP-LU-001,1,Application Intake,S.Iyer,2026-05-12 13:19:00,10,10,False,None,Low
1225,LN-2026082,SOP-LU-001,2,KYC & Identity Verification,J.Pillai,2026-05-12 13:47:00,20,21,False,None,High
1226,LN-2026082,SOP-LU-001,3,Credit Bureau Pull,V.Reddy,2026-05-12 14:10:00,15,13,False,None,Medium
1227,LN-2026082,SOP-LU-001,4,Income & Employment Verification,K.Menon,2026-05-12 14:43:00,25,20,False,None,Medium
1228,LN-2026082,SOP-LU-001,5,Debt-to-Income Calculation,R.Das,2026-05-12 14:59:00,10,8,False,None,Medium
1229,LN-2026082,SOP-LU-001,6,Collateral Valuation,T.Sharma,2026-05-12 15:46:00,45,36,False,None,High
1230,LN-2026082,SOP-LU-001,7,Fraud Risk Screening,A.Rao,2026-05-12 16:15:00,15,18,False,None,High
1231,LN-2026082,SOP-LU-001,8,Automated Credit Scoring,V.Reddy,2026-05-12 16:35:00,5,5,False,None,Medium
1232,LN-2026082,SOP-LU-001,9,Manual Underwriting Review,M.Khan,2026-05-12 17:09:00,30,25,False,None,High
1233,LN-2026082,SOP-LU-001,10,Conditional Approval Decision,P.Nair,2026-05-12 17:44:00,15,17,True,Tool Substitution,Medium
1234,LN-2026082,SOP-LU-001,11,Document Stipulation Collection,A.Rao,2026-05-12 18:12:00,20,23,False,None,Low
1235,LN-2026082,SOP-LU-001,12,Final Compliance Sign-off,T.Sharma,2026-05-12 18:24:00,15,11,False,None,High
1236,LN-2026082,SOP-LU-001,13,Final Approval & Booking,K.Menon,2026-05-12 18:51:00,10,9,False,None,Medium
1237,LN-2026082,SOP-LU-001,14,Disbursement Instruction,K.Menon,2026-05-12 19:16:00,10,11,False,None,Medium
1238,LN-2026082,SOP-LU-001,15,Post-Disbursement Audit Tagging,P.Nair,2026-05-12 19:25:00,5,4,False,None,Low
1239,LN-2026083,SOP-LU-001,1,Application Intake,J.Pillai,2026-08-03 01:11:00,10,8,False,None,Low
1240,LN-2026083,SOP-LU-001,2,KYC & Identity Verification,S.Iyer,2026-08-03 01:37:00,20,20,False,None,High
1241,LN-2026083,SOP-LU-001,3,Credit Bureau Pull,P.Nair,2026-08-03 01:59:00,15,11,False,None,Medium
1242,LN-2026083,SOP-LU-001,4,Income & Employment Verification,A.Rao,2026-08-03 02:35:00,25,24,False,None,Medium
1243,LN-2026083,SOP-LU-001,5,Debt-to-Income Calculation,N.Bose,2026-08-03 02:57:00,10,10,False,None,Medium
1244,LN-2026083,SOP-LU-001,6,Collateral Valuation,N.Bose,2026-08-03 03:50:00,45,47,False,None,High
1245,LN-2026083,SOP-LU-001,7,Fraud Risk Screening,R.Das,2026-08-03 04:21:00,15,15,False,None,High
1246,LN-2026083,SOP-LU-001,8,Automated Credit Scoring,R.Das,2026-08-03 04:37:00,5,4,False,None,Medium
1247,LN-2026083,SOP-LU-001,9,Manual Underwriting Review,N.Bose,2026-08-03 05:24:00,30,28,False,None,High
1248,LN-2026083,SOP-LU-001,10,Conditional Approval Decision,K.Menon,2026-08-03 05:41:00,15,11,False,None,Medium
1249,LN-2026083,SOP-LU-001,11,Document Stipulation Collection,M.Khan,2026-08-03 06:05:00,20,20,True,Tool Substitution,Low
1250,LN-2026083,SOP-LU-001,12,Final Compliance Sign-off,R.Das,2026-08-03 06:32:00,15,15,False,None,High
1251,LN-2026083,SOP-LU-001,13,Final Approval & Booking,S.Iyer,2026-08-03 06:50:00,10,10,False,None,Medium
1252,LN-2026083,SOP-LU-001,14,Disbursement Instruction,S.Iyer,2026-08-03 07:13:00,10,10,False,None,Medium
1253,LN-2026083,SOP-LU-001,15,Post-Disbursement Audit Tagging,T.Sharma,2026-08-03 07:22:00,5,5,False,None,Low
1254,LN-2026084,SOP-LU-001,1,Application Intake,V.Reddy,2026-05-21 14:11:00,10,10,False,None,Low
1255,LN-2026084,SOP-LU-001,2,KYC & Identity Verification,R.Das,2026-05-21 14:53:00,20,24,True,Approval Bypassed,High
1256,LN-2026084,SOP-LU-001,3,Credit Bureau Pull,M.Khan,2026-05-21 15:19:00,15,14,False,None,Medium
1257,LN-2026084,SOP-LU-001,4,Income & Employment Verification,K.Menon,2026-05-21 15:56:00,25,27,False,None,Medium
1258,LN-2026084,SOP-LU-001,5,Debt-to-Income Calculation,R.Das,2026-05-21 16:16:00,10,9,False,None,Medium
1259,LN-2026084,SOP-LU-001,6,Collateral Valuation,T.Sharma,2026-05-21 17:17:00,45,45,False,None,High
1260,LN-2026084,SOP-LU-001,7,Fraud Risk Screening,V.Reddy,2026-05-21 17:34:00,15,12,False,None,High
1261,LN-2026084,SOP-LU-001,8,Automated Credit Scoring,A.Rao,2026-05-21 17:50:00,5,4,False,None,Medium
1262,LN-2026084,SOP-LU-001,9,Manual Underwriting Review,K.Menon,2026-05-21 18:26:00,30,23,False,None,High
1263,LN-2026084,SOP-LU-001,10,Conditional Approval Decision,V.Reddy,2026-05-21 18:47:00,15,14,False,None,Medium
1264,LN-2026084,SOP-LU-001,11,Document Stipulation Collection,T.Sharma,2026-05-21 19:25:00,20,21,False,None,Low
1265,LN-2026084,SOP-LU-001,12,Final Compliance Sign-off,N.Bose,2026-05-21 19:41:00,15,13,False,None,High
1266,LN-2026084,SOP-LU-001,13,Final Approval & Booking,M.Khan,2026-05-21 19:54:00,10,10,False,None,Medium
1267,LN-2026084,SOP-LU-001,14,Disbursement Instruction,V.Reddy,2026-05-21 20:18:00,10,10,False,None,Medium
1268,LN-2026084,SOP-LU-001,15,Post-Disbursement Audit Tagging,R.Das,2026-05-21 20:40:00,5,5,False,None,Low
1269,LN-2026085,SOP-LU-001,1,Application Intake,V.Reddy,2026-05-12 09:08:00,10,7,False,None,Low
1270,LN-2026085,SOP-LU-001,2,KYC & Identity Verification,A.Rao,2026-05-12 09:50:00,20,24,False,None,High
1271,LN-2026085,SOP-LU-001,3,Credit Bureau Pull,V.Reddy,2026-05-12 10:11:00,15,16,True,Approval Bypassed,Medium
1272,LN-2026085,SOP-LU-001,4,Income & Employment Verification,S.Iyer,2026-05-12 10:39:00,25,27,True,Tool Substitution,Medium
1273,LN-2026085,SOP-LU-001,5,Debt-to-Income Calculation,A.Rao,2026-05-12 11:02:00,10,10,False,None,Medium
1274,LN-2026085,SOP-LU-001,6,Collateral Valuation,M.Khan,2026-05-12 11:54:00,45,43,False,None,High
1275,LN-2026085,SOP-LU-001,7,Fraud Risk Screening,S.Iyer,2026-05-12 12:20:00,15,15,False,None,High
1276,LN-2026085,SOP-LU-001,8,Automated Credit Scoring,R.Das,2026-05-12 12:44:00,5,5,False,None,Medium
1277,LN-2026085,SOP-LU-001,9,Manual Underwriting Review,K.Menon,2026-05-12 13:48:00,30,51,True,Extra Manual Step Added,High
1278,LN-2026085,SOP-LU-001,10,Conditional Approval Decision,R.Das,2026-05-12 14:08:00,15,13,False,None,Medium
1279,LN-2026085,SOP-LU-001,11,Document Stipulation Collection,S.Iyer,2026-05-12 14:31:00,20,19,True,Approval Bypassed,Low
1280,LN-2026085,SOP-LU-001,12,Final Compliance Sign-off,R.Das,2026-05-12 14:58:00,15,17,True,Approval Bypassed,High
1281,LN-2026085,SOP-LU-001,13,Final Approval & Booking,P.Nair,2026-05-12 15:21:00,10,10,False,None,Medium
1282,LN-2026085,SOP-LU-001,14,Disbursement Instruction,K.Menon,2026-05-12 15:40:00,10,11,False,None,Medium
1283,LN-2026085,SOP-LU-001,15,Post-Disbursement Audit Tagging,A.Rao,2026-05-12 15:51:00,5,4,False,None,Low
1284,LN-2026086,SOP-LU-001,1,Application Intake,N.Bose,2026-07-05 21:22:00,10,8,False,None,Low
1285,LN-2026086,SOP-LU-001,2,KYC & Identity Verification,A.Rao,2026-07-05 21:45:00,20,20,False,None,High
1286,LN-2026086,SOP-LU-001,3,Credit Bureau Pull,K.Menon,2026-07-05 22:13:00,15,20,True,Extra Manual Step Added,Medium
1287,LN-2026086,SOP-LU-001,4,Income & Employment Verification,M.Khan,2026-07-05 22:39:00,25,22,False,None,Medium
1288,LN-2026086,SOP-LU-001,5,Debt-to-Income Calculation,V.Reddy,2026-07-05 22:53:00,10,11,False,None,Medium
1289,LN-2026086,SOP-LU-001,6,Collateral Valuation,K.Menon,2026-07-06 00:21:00,45,75,True,Duration Overrun,High
1290,LN-2026086,SOP-LU-001,7,Fraud Risk Screening,K.Menon,2026-07-06 00:43:00,15,17,False,None,High
1291,LN-2026086,SOP-LU-001,8,Automated Credit Scoring,R.Das,2026-07-06 00:56:00,5,7,True,Extra Manual Step Added,Medium
1292,LN-2026086,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-07-06 01:21:00,30,20,True,Tool Substitution,High
1293,LN-2026086,SOP-LU-001,10,Conditional Approval Decision,S.Iyer,2026-07-06 01:41:00,15,13,False,None,Medium
1294,LN-2026086,SOP-LU-001,11,Document Stipulation Collection,A.Rao,2026-07-06 02:08:00,20,21,True,Documentation Missing,Low
1295,LN-2026086,SOP-LU-001,12,Final Compliance Sign-off,S.Iyer,2026-07-06 02:41:00,15,14,False,None,High
1296,LN-2026086,SOP-LU-001,13,Final Approval & Booking,P.Nair,2026-07-06 03:05:00,10,9,False,None,Medium
1297,LN-2026086,SOP-LU-001,14,Disbursement Instruction,S.Iyer,2026-07-06 03:33:00,10,9,False,None,Medium
1298,LN-2026086,SOP-LU-001,15,Post-Disbursement Audit Tagging,J.Pillai,2026-07-06 03:41:00,5,4,False,None,Low
1299,LN-2026087,SOP-LU-001,1,Application Intake,S.Iyer,2026-07-22 20:15:00,10,10,True,Step Skipped,Low
1300,LN-2026087,SOP-LU-001,2,KYC & Identity Verification,J.Pillai,2026-07-22 20:55:00,20,24,False,None,High
1301,LN-2026087,SOP-LU-001,3,Credit Bureau Pull,T.Sharma,2026-07-22 21:24:00,15,13,False,None,Medium
1302,LN-2026087,SOP-LU-001,4,Income & Employment Verification,T.Sharma,2026-07-22 22:05:00,25,26,False,None,Medium
1303,LN-2026087,SOP-LU-001,5,Debt-to-Income Calculation,P.Nair,2026-07-22 22:22:00,10,9,False,None,Medium
1304,LN-2026087,SOP-LU-001,6,Collateral Valuation,K.Menon,2026-07-22 23:33:00,45,54,False,None,High
1305,LN-2026087,SOP-LU-001,7,Fraud Risk Screening,J.Pillai,2026-07-22 23:55:00,15,12,False,None,High
1306,LN-2026087,SOP-LU-001,8,Automated Credit Scoring,J.Pillai,2026-07-23 00:08:00,5,3,False,None,Medium
1307,LN-2026087,SOP-LU-001,9,Manual Underwriting Review,A.Rao,2026-07-23 00:40:00,30,22,False,None,High
1308,LN-2026087,SOP-LU-001,10,Conditional Approval Decision,R.Das,2026-07-23 01:12:00,15,15,False,None,Medium
1309,LN-2026087,SOP-LU-001,11,Document Stipulation Collection,J.Pillai,2026-07-23 01:32:00,20,15,False,None,Low
1310,LN-2026087,SOP-LU-001,12,Final Compliance Sign-off,M.Khan,2026-07-23 01:54:00,15,16,False,None,High
1311,LN-2026087,SOP-LU-001,13,Final Approval & Booking,A.Rao,2026-07-23 02:24:00,10,11,False,None,Medium
1312,LN-2026087,SOP-LU-001,14,Disbursement Instruction,P.Nair,2026-07-23 02:39:00,10,11,False,None,Medium
1313,LN-2026087,SOP-LU-001,15,Post-Disbursement Audit Tagging,K.Menon,2026-07-23 02:45:00,5,4,False,None,Low
1314,LN-2026088,SOP-LU-001,1,Application Intake,T.Sharma,2026-05-05 07:25:00,10,10,True,Step Skipped,Low
1315,LN-2026088,SOP-LU-001,2,KYC & Identity Verification,S.Iyer,2026-05-05 07:45:00,20,19,False,None,High
1316,LN-2026088,SOP-LU-001,3,Credit Bureau Pull,J.Pillai,2026-05-05 08:19:00,15,19,False,None,Medium
1317,LN-2026088,SOP-LU-001,4,Income & Employment Verification,N.Bose,2026-05-05 09:05:00,25,29,False,None,Medium
1318,LN-2026088,SOP-LU-001,5,Debt-to-Income Calculation,V.Reddy,2026-05-05 09:18:00,10,11,False,None,Medium
1319,LN-2026088,SOP-LU-001,6,Collateral Valuation,K.Menon,2026-05-05 10:12:00,45,41,False,None,High
1320,LN-2026088,SOP-LU-001,7,Fraud Risk Screening,A.Rao,2026-05-05 10:34:00,15,16,True,Step Skipped,High
1321,LN-2026088,SOP-LU-001,8,Automated Credit Scoring,A.Rao,2026-05-05 10:51:00,5,5,False,None,Medium
1322,LN-2026088,SOP-LU-001,9,Manual Underwriting Review,M.Khan,2026-05-05 11:40:00,30,33,False,None,High
1323,LN-2026088,SOP-LU-001,10,Conditional Approval Decision,N.Bose,2026-05-05 11:57:00,15,16,False,None,Medium
1324,LN-2026088,SOP-LU-001,11,Document Stipulation Collection,M.Khan,2026-05-05 12:34:00,20,20,False,None,Low
1325,LN-2026088,SOP-LU-001,12,Final Compliance Sign-off,K.Menon,2026-05-05 12:50:00,15,12,False,None,High
1326,LN-2026088,SOP-LU-001,13,Final Approval & Booking,N.Bose,2026-05-05 13:17:00,10,9,False,None,Medium
1327,LN-2026088,SOP-LU-001,14,Disbursement Instruction,R.Das,2026-05-05 13:28:00,10,10,False,None,Medium
1328,LN-2026088,SOP-LU-001,15,Post-Disbursement Audit Tagging,N.Bose,2026-05-05 13:46:00,5,4,True,Step Skipped,Low
1329,LN-2026089,SOP-LU-001,1,Application Intake,M.Khan,2026-05-29 01:35:00,10,16,True,Extra Manual Step Added,Low
1330,LN-2026089,SOP-LU-001,2,KYC & Identity Verification,K.Menon,2026-05-29 01:59:00,20,18,False,None,High
1331,LN-2026089,SOP-LU-001,3,Credit Bureau Pull,M.Khan,2026-05-29 02:34:00,15,16,False,None,Medium
1332,LN-2026089,SOP-LU-001,4,Income & Employment Verification,P.Nair,2026-05-29 03:00:00,25,25,False,None,Medium
1333,LN-2026089,SOP-LU-001,5,Debt-to-Income Calculation,M.Khan,2026-05-29 03:17:00,10,9,True,Step Skipped,Medium
1334,LN-2026089,SOP-LU-001,6,Collateral Valuation,J.Pillai,2026-05-29 04:01:00,45,31,True,Documentation Missing,High
1335,LN-2026089,SOP-LU-001,7,Fraud Risk Screening,S.Iyer,2026-05-29 04:20:00,15,15,True,Approval Bypassed,High
1336,LN-2026089,SOP-LU-001,8,Automated Credit Scoring,S.Iyer,2026-05-29 04:37:00,5,5,True,Approval Bypassed,Medium
1337,LN-2026089,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-05-29 05:29:00,30,33,False,None,High
1338,LN-2026089,SOP-LU-001,10,Conditional Approval Decision,T.Sharma,2026-05-29 05:48:00,15,14,False,None,Medium
1339,LN-2026089,SOP-LU-001,11,Document Stipulation Collection,R.Das,2026-05-29 06:10:00,20,19,False,None,Low
1340,LN-2026089,SOP-LU-001,12,Final Compliance Sign-off,R.Das,2026-05-29 06:41:00,15,13,True,Order Swapped,High
1341,LN-2026089,SOP-LU-001,13,Final Approval & Booking,K.Menon,2026-05-29 07:02:00,10,10,False,None,Medium
1342,LN-2026089,SOP-LU-001,14,Disbursement Instruction,A.Rao,2026-05-29 07:16:00,10,9,False,None,Medium
1343,LN-2026089,SOP-LU-001,15,Post-Disbursement Audit Tagging,M.Khan,2026-05-29 07:22:00,5,5,False,None,Low
1344,LN-2026090,SOP-LU-001,1,Application Intake,J.Pillai,2026-05-22 12:21:00,10,7,False,None,Low
1345,LN-2026090,SOP-LU-001,2,KYC & Identity Verification,V.Reddy,2026-05-22 12:37:00,20,15,False,None,High
